_input,_num,_widgetName,_source,_resultNumber,_pageUrl,trade1,trade2,molecule,category,patent,dose
,2078,drug_info,drug_info,2078,http://www.goodrx.com/capacet,capacet,,,Barbiturate / Acetaminophen Combinations,generic,120 capsules of capacet 50mg/325mg/40mg
,2079,drug_info,drug_info,2079,http://www.goodrx.com/diclegis,Diclegis,,(doxylamine and pyridoxine),Antihistamine / Vitamin B6 Analogue Combinations,brand,60 tablets of Diclegis 10mg/10mg
,2080,drug_info,drug_info,2080,http://www.goodrx.com/exjade,Exjade,,,Metal Chelators,brand,60 tablets of Exjade 500mg
,2081,drug_info,drug_info,2081,http://www.goodrx.com/desferal,Desferal,,(deferoxamine),Metal Chelators,,24 vials of deferoxamine 2g
,2082,drug_info,drug_info,2082,http://www.goodrx.com/jadenu,Jadenu,,,Metal Chelators,brand,60 tablets of Jadenu 360mg
,2083,drug_info,drug_info,2083,http://www.goodrx.com/deferoxamine,deferoxamine,,(Desferal),Metal Chelators,,24 vials of deferoxamine 2g
,2084,drug_info,drug_info,2084,http://www.goodrx.com/mestinon,Mestinon,,(pyridostigmine),Cholinesterase Inhibitors,generic,90 tablets of pyridostigmine 60mg
,2085,drug_info,drug_info,2085,http://www.goodrx.com/ferriprox,Ferriprox,,,Metal Chelators,brand,30 tablets of Ferriprox 500mg
,2086,drug_info,drug_info,2086,http://www.goodrx.com/pyridostigmine,pyridostigmine,,(Mestinon),Cholinesterase Inhibitors,generic,90 tablets of pyridostigmine 60mg
,2087,drug_info,drug_info,2087,http://www.goodrx.com/chemet,Chemet,,(succimer),Metal Chelators,brand,10 capsules of Chemet 100mg
,2088,drug_info,drug_info,2088,http://www.goodrx.com/temodar,Temodar,,(temozolomide),Alkylating Drugs,generic,15 capsules of temozolomide 100mg
,2089,drug_info,drug_info,2089,http://www.goodrx.com/gleostine,Gleostine,,(lomustine),Alkylating Drugs,generic,2 capsules of lomustine 40mg
,2090,drug_info,drug_info,2090,http://www.goodrx.com/gliadel,Gliadel,,(carmustine),Alkylating Drugs,brand,1 implant of Gliadel 7.7mg
,2091,drug_info,drug_info,2091,http://www.goodrx.com/temozolomide,temozolomide,,(Temodar),Alkylating Drugs,generic,15 capsules of temozolomide 100mg
,2092,drug_info,drug_info,2092,http://www.goodrx.com/lomustine,lomustine,,(Gleostine Ceenu),Alkylating Drugs,generic,2 capsules of lomustine 40mg
,2093,drug_info,drug_info,2093,http://www.goodrx.com/cabergoline,cabergoline,,(Dostinex),Ergot Derivatives,generic,8 tablets of cabergoline 0.5mg
,2094,drug_info,drug_info,2094,http://www.goodrx.com/evzio,Evzio,,(naloxone),Opioid Antagonists,brand,1 carton
,2095,drug_info,drug_info,2095,http://www.goodrx.com/dostinex,,,(cabergoline),Ergot Derivatives,generic,8 tablets of cabergoline 0.5mg
,2096,drug_info,drug_info,2096,http://www.goodrx.com/lynparza,Lynparza,,(olaparib),PARP Inhibitors,brand,1 bottle
,2097,drug_info,drug_info,2097,http://www.goodrx.com/drisdol,Drisdol,,(vitamin D2 ergocalciferol),Vitamin D Analogues,generic,4 capsules
,2098,drug_info,drug_info,2098,http://www.goodrx.com/ergocalciferol,ergocalciferol,vitamin D2,(Drisdol),Vitamin D Analogues,generic,4 capsules
,2099,drug_info,drug_info,2099,http://www.goodrx.com/xiaflex,Xiaflex,,,Collagen-Specific Enzymes,brand,1 vial of Xiaflex 0.9mg
,2100,drug_info,drug_info,2100,http://www.goodrx.com/jetrea,Jetrea,,(ocriplasmin),VEGF Antibodies,,1 vial
,2101,drug_info,drug_info,2101,http://www.goodrx.com/glassia,Glassia,,,Human Alpha-1 Proteinase Inhibitors,,4 vials
,2102,drug_info,drug_info,2102,http://www.goodrx.com/metanx,Metanx,,(foltanx),Medical Foods,generic,60 tablets of foltanx 3mg/35mg/2mg
,2103,drug_info,drug_info,2103,http://www.goodrx.com/foltanx,foltanx,,(Metanx),Medical Foods,generic,60 tablets of foltanx 3mg/35mg/2mg
,2104,drug_info,drug_info,2104,http://www.goodrx.com/regranex,Regranex,,(becaplermin),Human Platelet-Derived Growth Factors,,1 tube
,2105,drug_info,drug_info,2105,http://www.goodrx.com/zemaira,Zemaira,,,Human Alpha-1 Proteinase Inhibitors,brand,4 vials of Zemaira 1000mg
,2106,drug_info,drug_info,2106,http://www.goodrx.com/guanidine,guanidine,,,Acetylcholine Releasing Agents,generic,30 tablets of guanidine 125mg
,2107,drug_info,drug_info,2107,http://www.goodrx.com/actimmune,Actimmune,,,Interferon Gammas,,12 vials
,2108,drug_info,drug_info,2108,http://www.goodrx.com/entereg,Entereg,,,Opioid Antagonists,brand,30 capsules of Entereg 12mg
,2109,drug_info,drug_info,2109,http://www.goodrx.com/cyanocobalamin,cyanocobalamin,,(Vibisone),Vitamin B12 Analogues,,1 vial
,2110,drug_info,drug_info,2110,http://www.goodrx.com/nascobal,Nascobal,,,Vitamin B12 Analogues,,1 nasal spray
,2111,drug_info,drug_info,2111,http://www.goodrx.com/sylvant,Sylvant,,(siltuximab),Interleukin Antagonists,brand,1 vial of Sylvant 100mg
,2112,drug_info,drug_info,2112,http://www.goodrx.com/vibisone,,,(cyanocobalamin),Vitamin B12 Analogues,,1 vial
,2113,drug_info,drug_info,2113,http://www.goodrx.com/signifor,Signifor,,(pasireotide),Somatostatin Analogues,,60 ampules
,2114,drug_info,drug_info,2114,http://www.goodrx.com/korlym,Korlym,,,Progestin Antagonists,brand,30 tablets of Korlym 300mg
,2115,drug_info,drug_info,2115,http://www.goodrx.com/cyramza,Cyramza,,(ramucirumab),VEGF Antibodies,brand,6 vials
,2116,drug_info,drug_info,2116,http://www.goodrx.com/orap,Orap,,(pimozide),Typical Antipsychotics,brand,60 tablets of Orap 1mg
,2117,drug_info,drug_info,2117,http://www.goodrx.com/colyte,Colyte,,(peg 3350 and electrolytes),Osmotic Laxatives,,1 bottle of peg 3350 and electrolytes 4 liter powder
,2118,drug_info,drug_info,2118,http://www.goodrx.com/nulytely,Nulytely,,(trilyte peg 3350 and electrolytes),Osmotic Laxatives,,1 bottle of peg 3350 and electrolytes 4 liter powder
,2119,drug_info,drug_info,2119,http://www.goodrx.com/preplus,preplus,,,Multivitamin and Mineral Supplements,generic,30 tablets of preplus 27mg/1mg
,2120,drug_info,drug_info,2120,http://www.goodrx.com/trilyte,trilyte,peg 3350 and electrolytes,(Nulytely),Osmotic Laxatives,,1 bottle of trilyte 4 liter powder
,2121,drug_info,drug_info,2121,http://www.goodrx.com/fabb,Fabb,,,Multivitamin and Mineral Supplements,brand,30 tablets of Fabb 2.2mg/1mg/25mg
,2122,drug_info,drug_info,2122,http://www.goodrx.com/carnitor,Carnitor,,(levocarnitine),Carnitine Supplements,generic,90 tablets of levocarnitine 330mg
,2123,drug_info,drug_info,2123,http://www.goodrx.com/levocarnitine,levocarnitine,,(Carnitor),Carnitine Supplements,generic,90 tablets of levocarnitine 330mg
,2124,drug_info,drug_info,2124,http://www.goodrx.com/lysodren,Lysodren,,(mitotane),Adrenal Cytotoxic Agents,brand,15 tablets of Lysodren 500mg
,2125,drug_info,drug_info,2125,http://www.goodrx.com/mephyton,Mephyton,,(phytonadione),Vitamin K Supplements,brand,1 tablet of Mephyton 5mg
,2126,drug_info,drug_info,2126,http://www.goodrx.com/demser,Demser,,(metyrosine),Catecholamine Synthesis Inhibitors,brand,60 capsules of Demser 250mg
,2127,drug_info,drug_info,2127,http://www.goodrx.com/cholbam,Cholbam,,(cholic acid),Bile Acids,brand,30 capsules of Cholbam 50mg
,2128,drug_info,drug_info,2128,http://www.goodrx.com/rocaltrol,Rocaltrol,,(calcitriol),Vitamin D Analogues,,30 capsules of calcitriol 0.25mcg
,2129,drug_info,drug_info,2129,http://www.goodrx.com/cafcit,Cafcit,,(caffeine citrate),Central Nervous System Stimulants,,1 bottle
,2130,drug_info,drug_info,2130,http://www.goodrx.com/calcitriol,calcitriol,,(Rocaltrol),Vitamin D Analogues,,30 capsules of calcitriol 0.25mcg
,2131,drug_info,drug_info,2131,http://www.goodrx.com/kybella,Kybella,,,Bile Acids,,1 vial
,2132,drug_info,drug_info,2132,http://www.goodrx.com/xeomin,Xeomin,,(incobotulinumtoxina),Acetylcholine Release Inhibitors,,1 vial of Xeomin 100 units
,2133,drug_info,drug_info,2133,http://www.goodrx.com/dysport,Dysport,,(abobotulinuma),Acetylcholine Release Inhibitors,,1 vial of Dysport 500 units
,2134,drug_info,drug_info,2134,http://www.goodrx.com/laclotion,Laclotion,Lac-Hydrin,(ammonium lactate),Alpha Hydroxy Acids,,1 bottle
,2135,drug_info,drug_info,2135,http://www.goodrx.com/prumyx,Prumyx,,,Skin Barrier Emollients,,1 tube of Prumyx 140g cream
,2136,drug_info,drug_info,2136,http://www.goodrx.com/eletone,Eletone,,,Skin Barrier Emollients,,1 tube of Eletone 100g cream
,2137,drug_info,drug_info,2137,http://www.goodrx.com/neosalus,Neosalus,,,Skin Barrier Emollients,,1 bottle of Neosalus 236ml lotion
,2138,drug_info,drug_info,2138,http://www.goodrx.com/hylatopic,Hylatopic,,,Skin Barrier Emollients,,1 can of Hylatopic 100g foam
,2139,drug_info,drug_info,2139,http://www.goodrx.com/epiceram,Epiceram,,,Skin Barrier Emollients,,1 tube of Epiceram 225g topical emulsion
,2140,drug_info,drug_info,2140,http://www.goodrx.com/lactinol,,,(lactic acid),Alpha Hydroxy Acids,,1 jar
,2141,drug_info,drug_info,2141,http://www.goodrx.com/salitop,Salacyn,,(salicylic acid),Beta Hydroxy Acids,,1 bottle
,2142,drug_info,drug_info,2142,http://www.goodrx.com/theraseal,Theraseal,,,Skin Barrier Emollients,,
,2143,drug_info,drug_info,2143,http://www.goodrx.com/salkera,Salkera,,,Beta Hydroxy Acids,,1 can
,2144,drug_info,drug_info,2144,http://www.goodrx.com/salacyn,Salacyn,,(salicylic acid),Beta Hydroxy Acids,,1 bottle
,2145,drug_info,drug_info,2145,http://www.goodrx.com/cerdelga,Cerdelga,,(eliglustat),Enzyme Replacement Therapies,brand,56 capsules of Cerdelga 84mg
,2146,drug_info,drug_info,2146,http://www.goodrx.com/cystaran,Cystaran,,(cysteamine hydrochloride),Cystine Depleting Agents,,1 eye dropper
,2147,drug_info,drug_info,2147,http://www.goodrx.com/accuretic,Accuretic,,(quinapril / HCTZ),ACE Inhibitor / Thiazide Diuretic Combinations,generic,90 tablets of quinapril / HCTZ 20mg/12.5mg
,2148,drug_info,drug_info,2148,http://www.goodrx.com/fabrazyme,Fabrazyme,,(agalsidase beta),Enzyme Replacement Therapies,brand,4 vials of Fabrazyme 35mg
,2149,drug_info,drug_info,2149,http://www.goodrx.com/uniretic,Uniretic,,(moexipril / HCTZ),ACE Inhibitor / Thiazide Diuretic Combinations,generic,30 tablets of moexipril / HCTZ 15mg/25mg
,2150,drug_info,drug_info,2150,http://www.goodrx.com/cystagon,Cystagon,,,Cystine Depleting Agents,brand,400 capsules of Cystagon 50mg
,2151,drug_info,drug_info,2151,http://www.goodrx.com/elaprase,Elaprase,,(idursulfase),Enzyme Replacement Therapies,brand,1 vial
,2152,drug_info,drug_info,2152,http://www.goodrx.com/myozyme,Myozyme,,,Enzyme Replacement Therapies,brand,1 vial of Myozyme 50mg
,2153,drug_info,drug_info,2153,http://www.goodrx.com/procysbi,Procysbi,,,Cystine Depleting Agents,brand,1 bottle
,2154,drug_info,drug_info,2154,http://www.goodrx.com/zavesca,Zavesca,,(miglustat),GCS Inhibitors,brand,1 dose pack
,2155,drug_info,drug_info,2155,http://www.goodrx.com/aldurazyme,Aldurazyme,,(laronidase),Enzyme Replacement Therapies,brand,1 vial
,2156,drug_info,drug_info,2156,http://www.goodrx.com/elelyso,Elelyso,,(taliglucerase alfa),Enzyme Replacement Therapies,,1 vial of Elelyso 200 units
,2157,drug_info,drug_info,2157,http://www.goodrx.com/lumizyme,Lumizyme,,,Enzyme Replacement Therapies,brand,1 vial of Lumizyme 50mg
,2158,drug_info,drug_info,2158,http://www.goodrx.com/cerezyme,Cerezyme,,(imiglucerase),Enzyme Replacement Therapies,,1 vial of Cerezyme 200 units
,2159,drug_info,drug_info,2159,http://www.goodrx.com/naglazyme,Naglazyme,,(galsulfase),Enzyme Replacement Therapies,brand,1 vial
,2160,drug_info,drug_info,2160,http://www.goodrx.com/vpriv,Vpriv,,(velaglucerase alfa),Enzyme Replacement Therapies,,1 vial of Vpriv 400 units
,2161,drug_info,drug_info,2161,http://www.goodrx.com/vincristine,vincristine,,(Oncovin Vincasar),Vinca Alkaloids,,3 vials
,2162,drug_info,drug_info,2162,http://www.goodrx.com/methyldopa,methyldopa,,(Aldomet),Central Alpha Agonists,generic,60 tablets of methyldopa 250mg
,2163,drug_info,drug_info,2163,http://www.goodrx.com/tekamlo,Tekamlo,,(aliskiren / amlodipine),Renin Inhibitor / Calcium Channel Blocker Combinations,brand,30 tablets of Tekamlo 300mg/10mg
,2164,drug_info,drug_info,2164,http://www.goodrx.com/amturnide,Amturnide,,(aliskiren / amlodipine / HCTZ),Renin Inhibitor / Calcium Channel Blocker / Thiazide Diuretic Combinations,brand,30 tablets of Amturnide 150mg/5mg/12.5mg
,2165,drug_info,drug_info,2165,http://www.goodrx.com/ziac,Ziac,,(bisoprolol / HCTZ),Beta Blocker / Thiazide Diuretic Combinations,generic,30 tablets of bisoprolol / HCTZ 5mg/6.25mg
,2166,drug_info,drug_info,2166,http://www.goodrx.com/dutoprol,Dutoprol,,,Beta Blocker / Thiazide Diuretic Combinations,brand,30 tablets of Dutoprol 50mg/12.5mg
,2167,drug_info,drug_info,2167,http://www.goodrx.com/corzide,Corzide,,(nadolol / bendroflumethiazide),Beta Agonist / Thiazide Diuretic Combinations,generic,30 tablets of nadolol / bendroflumethiazide 40mg/5mg
,2168,drug_info,drug_info,2168,http://www.goodrx.com/azor,Azor,,(amlodipine / olmesartan),Calcium Channel Blocker / ARB Combinations,brand,30 tablets of Azor 10mg/40mg
,2169,drug_info,drug_info,2169,http://www.goodrx.com/clorpres,Clorpres,,(clonidine and chlorthalidone),Central Alpha Agonist / Thiazide-Like Diuretic Combinations,brand,30 tablets of Clorpres 0.1mg/15mg
,2170,drug_info,drug_info,2170,http://www.goodrx.com/tenoretic,Tenoretic,,(atenolol / chlorthalidone),Beta Blocker / Thiazide-Like Diuretic Combinations,generic,30 tablets of atenolol / chlorthalidone 50mg/25mg
,2171,drug_info,drug_info,2171,http://www.goodrx.com/valturna,Valturna,,(aliskiren / valsartan),Renin Inhibitor / ARB Combinations,brand,30 tablets of Valturna 300mg/320mg
,2172,drug_info,drug_info,2172,http://www.goodrx.com/prestalia,Prestalia,,(perindopril and amlodipine),ACE Inhibitor / Calcium Channel Blocker Combinations,brand,30 tablets of Prestalia 3.5mg/2.5mg
,2173,drug_info,drug_info,2173,http://www.goodrx.com/reserpine,reserpine,,,Catecholamine Depletors,generic,60 tablets of reserpine 0.1mg
,2174,drug_info,drug_info,2174,http://www.goodrx.com/tribenzor,Tribenzor,,(olmesartan amlodipine and hydrochlorothiazide),Calcium Channel Blocker / ARB / Thiazide Diuretic Combinations,brand,30 tablets of Tribenzor 40mg/10mg/25mg
,2175,drug_info,drug_info,2175,http://www.goodrx.com/tarka,Tarka,,(trandolapril / verapamil),ACE Inhibitor / Calcium Channel Blocker Combinations,generic,30 tablets of trandolapril / verapamil 4mg/240mg
,2176,drug_info,drug_info,2176,http://www.goodrx.com/zonalon,Zonalon,,,Tricyclic Antidepressants,,1 tube
,2177,drug_info,drug_info,2177,http://www.goodrx.com/prudoxin,Prudoxin,,,Tricyclic Antidepressants,,1 tube
,2178,drug_info,drug_info,2178,http://www.goodrx.com/maprotiline,maprotiline,,(Ludiomil),Tricyclic Antidepressants,generic,100 tablets of maprotiline 25mg
,2179,drug_info,drug_info,2179,http://www.goodrx.com/premphase,Premphase,,,Estrogen / Progestin Combinations,,1 package of Premphase 28 tablets
,2180,drug_info,drug_info,2180,http://www.goodrx.com/aplenzin,Aplenzin,,,Atypical Antidepressants,brand,30 tablets of Aplenzin 174mg
,2181,drug_info,drug_info,2181,http://www.goodrx.com/aminophylline,,,(Aminophyllin),,generic,30 tablets of aminophylline 100mg
,2182,drug_info,drug_info,2182,http://www.goodrx.com/oxandrolone,oxandrolone,,(Oxandrin),Anabolic Steroids,generic,30 tablets of oxandrolone 2.5mg
,2183,drug_info,drug_info,2183,http://www.goodrx.com/oxandrin,,,(oxandrolone),Anabolic Steroids,generic,30 tablets of oxandrolone 2.5mg
,2184,drug_info,drug_info,2184,http://www.goodrx.com/serostim,Serostim,,,Recombinant Human Growth Hormones,brand,1 carton
,2185,drug_info,drug_info,2185,http://www.goodrx.com/mellaril,,,(thioridazine),Typical Antipsychotics,generic,30 tablets of thioridazine 25mg
,2186,drug_info,drug_info,2186,http://www.goodrx.com/guanethidine,,,(Ismelin),,generic,30 tablets of guanethidine 10mg
,2187,drug_info,drug_info,2187,http://www.goodrx.com/fazaclo,Fazaclo,,,Atypical Antipsychotics,brand,90 orally disintegrating tabs of Fazaclo 100mg
,2188,drug_info,drug_info,2188,http://www.goodrx.com/fanapt,Fanapt,,(iloperidone),Atypical Antipsychotics,brand,60 tablets of Fanapt 6mg
,2189,drug_info,drug_info,2189,http://www.goodrx.com/versacloz,Versacloz,,,Atypical Antipsychotics,,1 bottle
,2190,drug_info,drug_info,2190,http://www.goodrx.com/limbrel,Limbrel,,,Medical Foods,brand,60 capsules of Limbrel 250mg/50mg
,2191,drug_info,drug_info,2191,http://www.goodrx.com/deplin,Deplin,,,Medical Foods,brand,30 capsules of Deplin 15mg
,2192,drug_info,drug_info,2192,http://www.goodrx.com/cefaclor,cefaclor,,(Ceclor),Cephalosporin Antibiotics,generic,30 capsules of cefaclor 500mg
,2193,drug_info,drug_info,2193,http://www.goodrx.com/moxatag,Moxatag,,,Penicillin Antibiotics,brand,30 tablets of Moxatag 775mg
,2194,drug_info,drug_info,2194,http://www.goodrx.com/dovonex,Dovonex,,(calcipotriene),Vitamin D Analogues,,1 bottle
,2195,drug_info,drug_info,2195,http://www.goodrx.com/calcipotriene,calcipotriene,,(Dovonex),Vitamin D Analogues,,1 bottle
,2196,drug_info,drug_info,2196,http://www.goodrx.com/magnacet,Magnacet,,,Opioid / Acetaminophen Combinations,brand,180 tablets of Magnacet 10mg/400mg
,2197,drug_info,drug_info,2197,http://www.goodrx.com/tylox,,,(oxycodone / acetaminophen),Opioid / Acetaminophen Combinations,brand,30 capsules of Tylox 5mg/500mg
,2198,drug_info,drug_info,2198,http://www.goodrx.com/zydone,,,,,brand,30 tablets of Zydone 5mg/400mg
,2199,drug_info,drug_info,2199,http://www.goodrx.com/stagesic,,,,,brand,30 capsules of Stagesic 5mg/500mg
,2200,drug_info,drug_info,2200,http://www.goodrx.com/ryzolt,Ultram ER,,(tramadol ER),Opioids,generic,30 tablets of tramadol ER 100mg
,2201,drug_info,drug_info,2201,http://www.goodrx.com/daptomycin,daptomycin,,(Cubicin),Cyclic Lipopeptide Antibiotics,generic,1 vial of daptomycin 500mg
,2202,drug_info,drug_info,2202,http://www.goodrx.com/rybix,,,,,brand,1 orally disintegrating tab of Rybix 50mg
,2203,drug_info,drug_info,2203,http://www.goodrx.com/lexiva,Lexiva,,(fosamprenavir),HIV Protease Inhibitors,brand,60 tablets of Lexiva 700mg
,2204,drug_info,drug_info,2204,http://www.goodrx.com/crixivan,Crixivan,,(indinavir sulfate),HIV Protease Inhibitors,brand,168 capsules of Crixivan 400mg
,2205,drug_info,drug_info,2205,http://www.goodrx.com/cubicin,Cubicin,,(daptomycin),Cyclic Lipopeptide Antibiotics,generic,1 vial of daptomycin 500mg
,2206,drug_info,drug_info,2206,http://www.goodrx.com/epizyme,Epizyme,,,,,1 bottle of Epizyme 12 ounces powder
,2207,drug_info,drug_info,2207,http://www.goodrx.com/tresaderm,Tresaderm,,,,brand,1 dropper of Tresaderm 15ml
,2208,drug_info,drug_info,2208,http://www.goodrx.com/cestex,Cestex,,(epsiprantel),,brand,1 tablet of Cestex 12.5mg
,2209,drug_info,drug_info,2209,http://www.goodrx.com/animax,Animax,,,,,1 tube of Animax 15ml ointment
,2210,drug_info,drug_info,2210,http://www.goodrx.com/effitix,Effitix,,,,,1 package
,2211,drug_info,drug_info,2211,http://www.goodrx.com/bravecto,Bravecto,,(fluralaner),,,1 chewable tablet of Bravecto 44-88 lbs
,2212,drug_info,drug_info,2212,http://www.goodrx.com/salix,Salix,,,,brand,1 tablet of Salix 12.5mg
,2213,drug_info,drug_info,2213,http://www.goodrx.com/cholodin,Cholodin,,,,,1 bottle of Cholodin 50 chewable tablets
,2214,drug_info,drug_info,2214,http://www.goodrx.com/anipryl,Anipryl,,,,brand,1 package
,2215,drug_info,drug_info,2215,http://www.goodrx.com/frontline,Frontline,,,,,1 bottle of Frontline 250ml spray
,2216,drug_info,drug_info,2216,http://www.goodrx.com/ammonil,Ammonil,,,,brand,1 tablet of Ammonil 200mg
,2217,drug_info,drug_info,2217,http://www.goodrx.com/methigel,Methigel,,,,,1 tube of Methigel 4.25 ounces gel
